brandId,brandName,aliases,categoryId,logo,luxuryLevel,rankingWeight,brandStatus,originCountryId
frette,Frette,[],home,,luxury,82,active,italy
frey-wille,Frey Wille,"[""FREYWILLE"",""FreyWille""]",jewelry-watches,,luxury,78,active,austria
freywille,FreyWille,"[""Frey Wille""]",jewelry-watches,,premium,74,active,austria
frederique-constant,Frédérique Constant,"[""Frederique Constant"",""FrederiqueConstant""]",jewelry-watches,,luxury,78,active,switzerland
fukuske,Fukuske,"[""Fukuske Outlet"",""FukuskeOutlet""]",fashion,,lifestyle,66,active,japan
funplay-outlet-militari,FunPlay Outlet Militari,"[""FunPlay""]",services,,fashion,50,active,unknown
furla,Furla,[],shoes-bags,,premium,88,active,italy
fursac,Fursac,[],fashion,,premium,70,active,france
fusalp,Fusalp,[],fashion,,premium,70,active,france
g-star,G-Star,"[""G Star"",""GStar""]",fashion,,premium,70,active,netherlands
g-star-raw,G-Star RAW,"[""G-Star"",""G Star Raw"",""G Star RAW"",""GStarRAW"",""G Star"",""GStar"",""GStarRaw""]",fashion,,premium,84,active,netherlands
g-k-mayer,G. K. Mayer,"[""G K Mayer"",""GKMayer""]",fashion,,fashion,60,active,unknown
g-h-bass,G.H. Bass,"[""GH Bass"",""Bass"",""G H Bass"",""GHBass""]",shoes-bags,,lifestyle,74,active,united-states
g-k-mayer-shoes,G.K. Mayer Shoes,"[""G K Mayer Shoes"",""GKMayerShoes""]",shoes-bags,,fashion,70,active,germany
gaastra,Gaastra,[],fashion,,premium,70,active,
gabel,Gabel,[],home,,fashion,50,active,
gabel-casa,GABEL CASA,[],fashion,,fashion,50,active,
gabor,Gabor,"[""Gabor""]",shoes-bags,,premium,72,active,
galeries-lafayette-outlet,Galeries Lafayette L'Outlet,"[""Galeries Lafayette Outlet""]",department-store,,premium,78,active,france
gallo,Gallo,[],fashion,,premium,68,active,italy
game,GAME,"[""Game""]",electronics,,lifestyle,60,active,united-kingdom
gap-kids,GAP Kids,"[""Gap Kids""]",kids,,lifestyle,70,active,united-states
ganni,Ganni,[],fashion,,premium,80,active,denmark
gant,GANT,"[""Gant"",""GANT Man"",""GANT Woman""]",fashion,,premium,82,active,united-states
gap,GAP,"[""Gap"",""Gap Factory"",""Gap Outlet"",""GapFactory"",""GapOutlet""]",fashion,,lifestyle,84,active,united-states
garage,Garage,[],fashion,,fashion,70,active,canada
garcia,Garcia,[],fashion,,lifestyle,70,active,netherlands
garnier-thiebaut,Garnier-Thiebaut,"[""Garnier Thiebaut"",""GarnierThiebaut""]",home,,premium,70,active,france
gas,Gas,"[""GAS Jeans"",""GASJeans""]",fashion,,fashion,70,active,italy
gatta,Gatta,"[""Gatta"",""Gatta"",""Gatta Outlet""]",fashion,,fashion,60,active,poland
gaudi,Gaudì,"[""Gaudi""]",fashion,,fashion,60,active,
gazzarrini,Gazzarrini,[],fashion,,premium,68,active,italy
gelato-pique,gelato pique,"[""Gelato Pique"",""gelatopique"",""GelatoPique""]",fashion,,premium,76,active,japan
general-store,GENERAL STORE,[],fashion,,fashion,50,active,
general-store-usa,General Store USA,[],fashion,,fashion,50,active,
genten,genten,"[""Genten""]",shoes-bags,,premium,72,active,japan
gentiluomo,Gentiluomo,[],fashion,,fashion,70,active,netherlands
gentle-monster,Gentle Monster,"[""GentleMonster""]",shoes-bags,,premium,82,active,south-korea
geox,Geox,[],shoes-bags,,lifestyle,86,active,italy
gerry-st-tropez,Gerry St. Tropez,"[""Gerry St Tropez"",""GerryStTropez""]",fashion,,premium,70,active,
gerry-st-weber,Gerry St. Weber,"[""Gerry Weber"",""Gerry St Weber"",""GerryStWeber"",""GerryWeber""]",fashion,,fashion,72,active,germany
gerry-weber,Gerry Weber,"[""GerryWeber""]",fashion,,premium,70,active,
gertrude,Gertrude,[],fashion,,premium,70,active,france
giacomo-conti,Giacomo Conti,"[""Giacomo Conti"",""GiacomoConti"",""Giacomo Conti Outlet""]",fashion,,fashion,60,active,poland
gianvito-rossi,Gianvito Rossi,"[""GianvitoRossi""]",shoes-bags,,luxury,84,active,italy
giesswein,Giesswein,[],shoes-bags,,premium,70,active,austria
gift-company,Gift Company,"[""GiftCompany""]",accessories,,lifestyle,58,active,united-kingdom
gina,Gina,"[""Gina Shoes"",""GinaShoes""]",shoes-bags,,luxury,76,active,united-kingdom
gina-tricot,Gina Tricot,"[""GinaTricot"",""Gina Tricot Outlet""]",fashion,,fashion,68,active,sweden
giordano,Giordano,[],fashion,,lifestyle,74,active,china
gioseppo,Gioseppo,[],fashion,,fashion,60,active,spain
giunti-al-punto,Giunti al Punto,[],fashion,,fashion,50,active,
giunti-al-punto-librerie,Giunti al Punto Librerie,[],books-toys,,lifestyle,60,active,
giuseppe-zanotti,Giuseppe Zanotti,"[""GiuseppeZanotti""]",shoes-bags,,luxury,86,active,italy
given,Given,[],fashion,,lifestyle,50,active,lithuania
givenchy,Givenchy,[],luxury,,luxury,94,active,france
givenchy-kids,Givenchy Kids,"[""GivenchyKids""]",children,,luxury,78,active,france
glitter,Glitter,"[""Glitter Accessories"",""Glitter Outlet"",""Glitter Store""]",jewelry-watches,,fashion,66,active,sweden
global-work,Global Work,"[""GLOBAL WORK"",""GlobalWork"",""GLOBALWORK""]",fashion,,fashion,72,active,japan
gnc,GNC,"[""General Nutrition Centers""]",home,,lifestyle,72,active,united-states
gobik,Gobik,[],sportswear,,sports,66,active,spain
godiva,Godiva,[],food-confectionery,,premium,80,active,belgium
golden-bear,Golden Bear,"[""GoldenBear""]",fashion,,lifestyle,68,active,japan
golden-goose,Golden Goose,"[""GoldenGoose""]",shoes-bags,,luxury,86,active,italy
golf-apparel-shop,Golf Apparel Shop,"[""Golf Apparel Shop Outlet""]",sportswear,,fashion,50,active,united-kingdom
goldenpoint,Goldenpoint,[],fashion,,fashion,70,active,italy
goldenpoint-outlet,GOLDENPOINT OUTLET,[],fashion,,fashion,50,active,
goldwin,Goldwin,[],sportswear,,premium,78,active,japan
golf-5,Golf 5,"[""Golf5""]",sportswear,,sports,68,active,japan
golf-apparel,Golf Apparel,"[""GolfApparel""]",sportswear,,lifestyle,64,active,united-kingdom
gong-cha,Gong Cha,"[""GongCha""]",food-confectionery,,lifestyle,66,active,taiwan
graniph,Graniph,"[""Design Tshirts Store Graniph""]",fashion,,lifestyle,70,active,japan
grape-tree,Grape Tree,"[""GrapeTree""]",food,,lifestyle,60,active,united-kingdom
green-parks,Green Parks,"[""GreenParks""]",fashion,,fashion,68,active,japan
grybai,Grybai,[],food-chocolate,,lifestyle,50,active,lithuania
gs-sport,GS Sport,"[""GS SPORT""]",fashion,,fashion,50,active,
gucci,Gucci,[],luxury,,luxury,98,active,italy
greno,Greno,[],home,,lifestyle,60,active,poland
guerlain,Guerlain,[],beauty,,luxury,88,active,france
guess,Guess,"[""GUESS"",""GUESS Factory"",""GUESS Kids"",""GUESSFactory""]",fashion,,premium,88,active,united-states
guess-accessoire,Guess Accessoire,"[""GuessAccessoire""]",fashion,,fashion,60,active,unknown
guess-accessoires,GUESS ACCESSOIRES,[],fashion,,fashion,60,active,unknown
guess-accessories,Guess Accessories,"[""GUESS Accessories"",""GuessAccessories""]",accessories,,fashion,60,active,
guess-kids,Guess Kids,"[""GUESS Kids"",""GuessKids"",""GUESSKids""]",children,,fashion,70,active,united-states
guess-men,Guess Men,"[""GuessMen""]",fashion,,fashion,72,active,united-states
gutteridge,Gutteridge,[],fashion,,premium,72,active,italy
gutteridge-accessories,Gutteridge Accessories,[],accessories,,fashion,66,active,italy
gymshark,Gymshark,[],sportswear,,sports,78,active,united-kingdom
gerard-darel,Gérard Darel,"[""Gerard Darel"",""GerardDarel""]",fashion,,premium,76,active,france
h-and-m,H&M,"[""H and M"",""Hennes & Mauritz"",""Hennes and Mauritz"",""HM"",""H&M Outlet""]",fashion,,lifestyle,90,active,sweden
h-samuel,H.Samuel,"[""H Samuel"",""HSamuel""]",jewelry-watches,,lifestyle,60,active,united-kingdom
hackett,Hackett,"[""Hackett London"",""HackettLondon""]",fashion,,premium,82,active,united-kingdom
hackett-london,Hackett London,"[""HackettLondon""]",fashion,,premium,70,active,united-kingdom
haggar,Haggar,"[""Haggar Clothing Co."",""Haggar Clothing Co"",""HaggarClothingCo""]",fashion,,lifestyle,74,active,united-states
haglofs,Haglöfs,"[""Haglofs""]",sportswear,,premium,78,active,sweden
hair-point,Hair Point,[],beauty,,lifestyle,50,active,poland
halfprice,HalfPrice,"[""Half Price""]",fashion,,fashion,60,active,unknown
hallmark,Hallmark,[],accessories,,lifestyle,70,active,united-states
halonen,Halonen,"[""Halonen Outlet"",""Halonen Fashion"",""Muoti Halonen""]",fashion,,lifestyle,68,active,finland
halus,Halus,[],fashion,,lifestyle,50,active,lithuania
hamericas,Hamerica's,"[""Hamerica’s"",""Hamerica s"",""Hamericas""]",food,,lifestyle,60,active,
hamilton,Hamilton,[],fashion,,fashion,60,active,unknown
hanes,Hanes,[],fashion,,lifestyle,76,active,united-states
hannah,Hannah,"[""HANNAH""]",sportswear,,sports,58,active,czech-republic
hanro,Hanro,[],fashion,,premium,74,active,switzerland
happy-socks,Happy Socks,"[""Happy Socks""]",accessories,,fashion,60,active,greece
haribo,HARIBO,"[""Haribo""]",food-confectionery,,lifestyle,74,active,germany
harmont-and-blaine,Harmont & Blaine,"[""Harmont and Blaine"",""Harmont Blaine"",""HarmontBlaine"",""HarmontandBlaine""]",fashion,,premium,80,active,italy
harmont-and-blaine-junior,Harmont & Blaine Junior,"[""Harmont & Blaine Junior"",""Harmont and Blaine Junior"",""Harmont Blaine Junior"",""HarmontBlaineJunior""]",fashion,,fashion,60,active,
harry,Harry,[],fashion,,fashion,60,active,spain
hartmann,Hartmann,[],shoes-bags,,premium,72,active,united-states
hatley,Hatley,[],fashion,,lifestyle,62,active,canada
havaianas,Havaianas,[],shoes-bags,,lifestyle,82,active,brazil
hawkers,Hawkers,[],eyewear,,lifestyle,70,active,spain
hays-travel,Hays Travel,"[""HaysTravel""]",travel,,lifestyle,60,active,united-kingdom
hazzys,Hazzys,"[""HAZZYS""]",fashion,,premium,76,active,south-korea
hc-pro-outlet,HC Pro Outlet,[],fashion,,fashion,60,active,unknown
heavy-tools,Heavy Tools,"[""HEAVY TOOLS""]",fashion,,lifestyle,56,active,hungary
hechter-paris,Hechter Paris,"[""HechterParis""]",fashion,,fashion,60,active,unknown
helly-hansen,Helly Hansen,"[""HH"",""HellyHansen""]",sportswear,,premium,82,active,norway
helzberg-diamonds,Helzberg Diamonds,"[""Helzberg"",""HelzbergDiamonds""]",jewelry-watches,,premium,76,active,united-states
henri-lloyd,Henri Lloyd,"[""HenriLloyd""]",fashion,,premium,70,active,united-kingdom
henry-cottons,Henry Cotton’s,"[""Henry Cotton's"",""Henry Cotton s"",""HenryCottons""]",fashion,,premium,72,active,united-kingdom
henry-richards,Henry Richards,"[""HenryRichards""]",fashion,,lifestyle,50,active,united-kingdom
heritage,Heritage,"[""Héritage""]",luxury,,luxury,62,active,france
hermitage,Hermitage,[],fashion,,fashion,60,active,
herno,Herno,[],fashion,,luxury,84,active,italy
herschel,Herschel,"[""Herschel Supply Co."",""Herschel Supply Co"",""HerschelSupplyCo""]",shoes-bags,,lifestyle,78,active,canada
hervis,Hervis,"[""Hervis Sports"",""Hervis Sport""]",sportswear,,lifestyle,66,active,austria
heschung,Heschung,[],shoes-bags,,premium,64,active,france
hickey-freeman,Hickey Freeman,"[""HickeyFreeman""]",fashion,,premium,72,active,united-states
himalaya,Himalaya,[],outdoor,,fashion,50,active,unknown
himountain,HiMountain,"[""Hi Mountain""]",outdoor,,sports,58,active,poland
hispanitas,Hispanitas,[],fashion,,fashion,50,active,
hobbs,Hobbs,[],fashion,,premium,74,active,united-kingdom
hobbs-london,Hobbs London,"[""Hobbs"",""HobbsLondon""]",fashion,,premium,78,active,united-kingdom
hoff,HOFF,[],fashion,,fashion,60,active,unknown
hogan,Hogan,[],shoes-bags,,luxury,86,active,italy
hogan-at-tods,Hogan at Tod's,"[""Hogan at Tods"",""Hogan"",""Hogan at Tod’s"",""Hogan at Tod s"",""HoganatTods""]",shoes-bags,,premium,78,active,italy
hoka,HOKA,"[""Hoka""]",sportswear,,premium,82,active,france
holland-and-barrett,Holland & Barrett,"[""Holland and Barrett"",""Holland Barrett"",""HollandBarrett"",""HollandandBarrett""]",beauty,,lifestyle,72,active,united-kingdom
holland-cooper,Holland Cooper,"[""HollandCooper""]",fashion,,premium,76,active,united-kingdom
hollister,Hollister,"[""Hollister Co."",""Hollister Co"",""HollisterCo""]",fashion,,lifestyle,80,active,united-states
home-and-cook,Home & Cook,"[""Home and Cook"",""Home Cook"",""HomeCook""]",home,,lifestyle,60,active,
honeys,Honeys,[],fashion,,fashion,68,active,japan
hotel-chocolat,Hotel Chocolat,"[""HotelChocolat""]",food,,premium,74,active,united-kingdom
hour-passion,Hour Passion,"[""HourPassion""]",jewelry-watches,,premium,82,active,switzerland
house-of-cavani,House of Cavani,"[""HouseofCavani""]",fashion,,lifestyle,60,active,united-kingdom
house-of-tweed,House of Tweed,"[""HouseofTweed""]",fashion,,lifestyle,50,active,united-kingdom
hublot-mode-marine,Hublot Mode Marine,"[""HublotModeMarine""]",fashion,,lifestyle,70,active,france
hugo,HUGO,"[""Hugo Boss HUGO"",""HugoBossHUGO"",""Hugo Boss"",""Hugo""]",fashion,,premium,86,active,germany
hugo-boss,Hugo Boss,"[""Hugo Boss""]",fashion,,premium,72,active,
hugo-kids,HUGO Kids,"[""HUGOKids""]",children,,premium,70,active,germany
human-woman,Human Woman,"[""HUMAN WOMAN"",""HumanWoman"",""HUMANWOMAN""]",fashion,,premium,70,active,japan
hummel,Hummel,[],sportswear,,fashion,70,active,denmark
hunkemoller,Hunkemöller,"[""Hunkemoller""]",fashion,,fashion,78,active,netherlands
hunter,Hunter,"[""Hunter Boots"",""HunterBoots""]",shoes-bags,,premium,76,active,united-kingdom
hurley,Hurley,[],sportswear,,sports,78,active,united-states
hush-puppies,Hush Puppies,"[""HushPuppies""]",shoes-bags,,lifestyle,76,active,united-states
haagen-dazs,Häagen-Dazs,"[""Haagen-Dazs"",""Häagen Dazs"",""Haagen Dazs"",""HaagenDazs""]",food-confectionery,,premium,74,active,united-states
heydude,HEYDUDE,"[""HEY DUDE"",""Hey Dude""]",shoes-bags,,lifestyle,70,active,italy
hogl,Högl,"[""Hoegl"",""Hogl""]",shoes-bags,,premium,76,active,austria
hoyer,Høyer,"[""Hoyer"",""Høyer Outlet"",""Hoyer Outlet""]",fashion,,premium,62,active,norway
iblues,iBlues,"[""iBlues""]",fashion,,fashion,62,active,
iceberg,Iceberg,[],fashion,,premium,80,active,italy
icebreaker,Icebreaker,"[""Icebreaker""]",fashion,,fashion,60,active,
iciberlin,iciBerlin,"[""iciBerlin""]",eyewear,,lifestyle,62,active,
iconic-beauty,Iconic Beauty,[],beauty,,fashion,50,active,unknown
icons-hair-nails,Icons Hair & Nails,"[""Icons Hair and Nails""]",beauty,,fashion,60,active,greece
ido,iDO,"[""IDO""]",fashion,,fashion,50,active,
iena,IENA,"[""Iena""]",fashion,,premium,74,active,japan
iittala,Iittala,[],home,,premium,78,active,finland
ikea,IKEA,[],home,,lifestyle,60,active,sweden
ikks,IKKS,[],fashion,,premium,70,active,france
il-bisonte,Il Bisonte,"[""IlBisonte""]",shoes-bags,,premium,80,active,italy
il-gufo,Il Gufo,"[""IlGufo""]",children,,premium,70,active,italy
il-lanificio,Il Lanificio,"[""IlLanificio""]",fashion,,premium,70,active,italy
il-torracchione,Il Torracchione,"[""IlTorracchione""]",food,,lifestyle,60,active,
imperial,Imperial,[],fashion,,fashion,60,active,
indi-and-cold,Indi & Cold,[],fashion,,premium,60,active,spain
indivi,INDIVI,"[""Indivi""]",fashion,,fashion,68,active,japan
ingni,INGNI,"[""Ingni""]",fashion,,fashion,70,active,japan
inmedio,Inmedio,"[""Inmedio"",""Inmedio"",""Inmedio Outlet""]",books-stationery,,fashion,60,active,poland
inspira,Inspira,[],fashion,,fashion,50,active,
interni,Interni,"[""Interni""]",fashion,,fashion,60,active,greece
intersport,INTERSPORT,"[""Intersport"",""INTERSPORT Outlet"",""Intersport Outlet""]",sportswear,,sports,82,active,switzerland
inglot,Inglot,[],beauty,,lifestyle,70,active,poland
intimissimi,Intimissimi,[],fashion,,fashion,82,active,italy
intrend,Intrend,"[""Intrend Max Mara"",""In Trend""]",fashion,,fashion,70,active,italy
inumbra-home,Inumbra Home,[],home-lifestyle,,lifestyle,50,active,lithuania
invicta,Invicta,[],jewelry-watches,,fashion,74,active,united-states
inwear,InWear,"[""Inwear"",""In Wear"",""InWear Copenhagen"",""Inwear Copenhagen""]",fashion,,premium,74,active,denmark
ipanema,Ipanema,[],shoes-bags,,lifestyle,65,active,brazil
iqos,IQOS,"[""IQOS"",""IQOS"",""IQOS Outlet""]",electronics,,fashion,60,active,poland
iris-galerie,Iris Galerie,"[""IrisGalerie""]",services,,lifestyle,64,active,france
iro,IRO,"[""Iro Paris"",""IroParis""]",fashion,,premium,80,active,france
iro-paris,IRO Paris,[],fashion,,fashion,50,active,
isabel-marant,Isabel Marant,"[""IsabelMarant""]",fashion,,luxury,86,active,france
isaia,Isaia,[],luxury,,luxury,86,active,italy
issey-miyake,Issey Miyake,"[""IsseyMiyake""]",luxury,,luxury,86,active,japan
itaka,Itaka,"[""ITAKA""]",travel,,lifestyle,55,active,poland
italian-factory,Italian Factory,[],fashion,,fashion,50,active,
italian-fashion,Italian Fashion,"[""Italian Fashion"",""ItalianFashion"",""Italian Fashion Outlet""]",fashion,,fashion,60,active,poland
ixos,iXOS,"[""Ixos""]",fashion,,premium,68,active,italy
izac,Izac,[],fashion,,lifestyle,70,active,france
izas,Izas,[],sports,,sports,60,active,spain
izipizi,IZIPIZI,"[""Izipizi""]",eyewear,,fashion,70,active,france
izod,IZOD,"[""Izod""]",fashion,,lifestyle,76,active,united-states
izzi,Izzi,[],fashion,,fashion,50,active,
izzue,Izzue,[],fashion,,fashion,70,active,china
j-crew,J.Crew,"[""J Crew"",""J.Crew Factory"",""JCrew"",""J Crew Factory"",""JCrewFactory""]",fashion,,premium,84,active,united-states
j-estina,J.ESTINA,"[""J Estina"",""J. Estina"",""J ESTINA"",""JESTINA"",""JEstina""]",jewelry-watches,,premium,72,active,south-korea
j-lindeberg,J.Lindeberg,"[""J Lindeberg"",""JLindeberg""]",fashion,,premium,70,active,
jm-weston,J.M. Weston,"[""J M Weston"",""JMWeston""]",shoes-bags,,luxury,70,active,france
j-press,J.Press,"[""J Press"",""JPress""]",fashion,,premium,74,active,united-states
jacadi,Jacadi,"[""Jacadi Paris"",""JacadiParis""]",children,,premium,78,active,france
jacadi-paris,Jacadi Paris,"[""Jacadi Paris"",""JacadiParis""]",fashion,,fashion,60,active,
jack-and-jones,Jack & Jones,"[""Jack and Jones"",""Jack Jones"",""JACK&JONES"",""Jack&Jones"",""JackandJones"",""JackJones"",""JACK & JONES""]",fashion,,fashion,80,active,denmark
jack-and-jones-kids,Jack & Jones Kids,"[""JACK&JONES Kids"",""Jack and Jones Kids"",""Jack Jones Kids"",""JackJonesKids""]",fashion,,fashion,70,active,
jack-wills,Jack Wills,"[""JackWills""]",fashion,,fashion,72,active,united-kingdom
jack-wolfskin,Jack Wolfskin,"[""JackWolfskin""]",sportswear,,sports,82,active,germany
jackandjones,Jack&Jones,[],fashion,,fashion,50,active,
jacob-cohen,Jacob Cohën,"[""Jacob Cohen"",""JacobCohen""]",fashion,,premium,78,active,italy
jacquemus,Jacquemus,[],fashion,,luxury,70,active,france
jaeger,Jaeger,[],fashion,,premium,74,active,united-kingdom
jaked,Jaked,"[""Jaked""]",fashion,,fashion,60,active,
james-lakeland,James Lakeland,"[""JamesLakeland""]",fashion,,lifestyle,50,active,united-kingdom
jana,Jana,"[""Jana""]",shoes-bags,,fashion,62,active,
janie-and-jack,Janie and Jack,"[""Janie & Jack"",""JanieandJack""]",children,,premium,72,active,united-states
jaweed-popal,Jaweed Popal,"[""JP Fine Tailoring"",""JaweedPopal"",""JPFineTailoring""]",fashion,,lifestyle,58,active,united-kingdom
jbl,JBL,[],home,,lifestyle,78,active,united-states
jd-sports,JD Sports,"[""JD"",""JDSports""]",sportswear,,sports,82,active,united-kingdom
jdy,JDY,[],fashion,,fashion,60,active,unknown
jeckerson,Jeckerson,[],fashion,,fashion,60,active,
jeff-de-bruges,Jeff de Bruges,"[""JeffdeBruges""]",food,,lifestyle,70,active,france
jerem,Jerem,"[""Jerem""]",fashion,,fashion,60,active,
jigsaw,Jigsaw,[],fashion,,premium,74,active,united-kingdom
jil-sander,Jil Sander,"[""JilSander""]",luxury,,luxury,86,active,germany
jill-stuart,Jill Stuart,"[""JillStuart""]",fashion,,premium,76,active,united-states
jimmy-choo,Jimmy Choo,"[""JimmyChoo""]",shoes-bags,,luxury,92,active,united-kingdom
jins,JINS,"[""Jins""]",shoes-bags,,fashion,74,active,japan
jjxx,JJXX,[],fashion,,fashion,50,active,
jo-malone,Jo Malone,"[""Jo Malone London""]",beauty,,premium,50,active,united-kingdom
jo-malone-london,Jo Malone London,"[""Jo Malone"",""JoMaloneLondon"",""JoMalone""]",beauty,,luxury,84,active,united-kingdom
jockey,Jockey,[],fashion,,lifestyle,74,active,united-states
joe-browns,Joe Browns,"[""JoeBrowns""]",fashion,,lifestyle,64,active,united-kingdom
joe-s-jeans,Joe's Jeans,"[""Joes Jeans"",""Joe’s Jeans"",""Joe s Jeans"",""JoesJeans""]",fashion,,premium,74,active,united-states
john-henric,John Henric,"[""JohnHenric"",""John Henric Sweden"",""JohnHenricSweden""]",fashion,,premium,74,active,sweden
john-lewis,John Lewis Home Outlet,"[""JohnLewisHomeOutlet""]",home,,lifestyle,50,active,united-kingdom
